event_timestamp,latitude,longitude,Language_JFProd,media_component_title,platform
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:50:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:42:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:43:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:42:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:07:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:06:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:49:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:38:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:44:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:43:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:37:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:07:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:38:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:37:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:39:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:32:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:32:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:37:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:39:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:32:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:35:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:35:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:38:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:42:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:37:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:38:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:33:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:52:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:38:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:42:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:50:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:40:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 22:17:00.000000 UTC,37.816141448159719,100.9502044743805,Kalanga,The Last Supper,web
2025-12-11 18:03:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 18:03:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 18:04:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 18:03:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 18:03:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 18:03:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 18:03:00.000000 UTC,47.406205250596642,-120.43011933174219,English,The Lord's Prayer,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Lord's Prayer,web
2025-12-12 01:48:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Lord's Prayer,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Lord's Prayer,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Lord's Prayer,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Lord's Prayer,web
2025-12-12 01:47:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Lord's Prayer,web
2025-12-12 01:48:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-12 02:47:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-11 23:40:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Lord's Prayer,web
2025-12-12 01:48:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-12 02:47:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-12 02:47:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-12 02:48:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-12 00:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-12 02:48:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Lord's Prayer,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-12 02:47:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Lord's Prayer,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Lord's Prayer,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Lord's Prayer,web
2025-12-12 01:48:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Lord's Prayer,web
2025-12-11 19:48:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Lord's Prayer,web
2025-12-11 20:28:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Lord's Prayer,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Lord's Prayer,web
2025-12-11 15:43:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Lord's Prayer,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Lord's Prayer,web
2025-12-11 20:28:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Lord's Prayer,web
2025-12-11 15:43:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Lord's Prayer,web
2025-12-11 20:28:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Lord's Prayer,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Lord's Prayer,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Lord's Prayer,web
2025-12-11 15:43:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Lord's Prayer,web
2025-12-11 15:43:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Lord's Prayer,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Lord's Prayer,web
2025-12-11 15:43:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Lord's Prayer,web
2025-12-11 20:28:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Lord's Prayer,web
2025-12-11 20:28:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Lord's Prayer,web
2025-12-11 08:41:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 10:02:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:41:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:18:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:42:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:15:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:17:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:34:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:34:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 10:02:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:41:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:41:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:52:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:18:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:52:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 10:03:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:49:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:16:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:18:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:43:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:16:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:17:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:17:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:34:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:33:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:18:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:18:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 10:02:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:34:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:54:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:41:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 10:11:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:16:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:41:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:17:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:52:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:34:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 10:02:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 08:48:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 09:53:00.000000 UTC,32.634914089347,-83.445292096219873,Hebrew,The Lord's Prayer,web
2025-12-11 05:06:00.000000 UTC,40.200480769230744,-74.674038461538473,"Arabic, Egyptian Colloquial",The Lord's Prayer,web
2025-12-11 22:17:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,The Lord's Prayer,web
2025-12-11 22:17:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,The Lord's Prayer,web
2025-12-11 22:17:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,The Lord's Prayer,web
2025-12-11 22:17:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,The Lord's Prayer,web
2025-12-11 22:17:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:41:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:41:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:43:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:43:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:42:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:40:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-12 04:42:00.000000 UTC,43.09999999999998,41.197029702970305,Russian,The Lord's Prayer,web
2025-12-11 12:35:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Meaning of Christmas - (Episode 3),web
2025-12-11 12:35:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Meaning of Christmas - (Episode 3),web
2025-12-11 12:34:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Meaning of Christmas - (Episode 3),web
2025-12-11 23:53:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-12 03:05:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-11 23:53:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-11 23:53:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-12 03:05:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-11 23:52:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-11 23:53:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Prodigal,web
2025-12-11 12:49:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Riot in Ephesus,web
2025-12-11 12:49:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Riot in Ephesus,web
